[STATUS] 970 sec: peers=3, msgs=7945, connected=no
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[ECHO] 9200 messages echoed
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[STATUS] 1100 sec: peers=4, msgs=9290, connected=yes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[ECHO] 9300 messages echoed
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[STATUS] 1110 sec: peers=4, msgs=9373, connected=yes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 2048 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[STATUS] 1120 sec: peers=4, msgs=9442, connected=yes, echo_queue=2
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[STATUS] 1130 sec: peers=4, msgs=9469, connected=yes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[STATUS] 1140 sec: peers=4, msgs=9535, connected=yes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[ECHO] 9500 messages echoed
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 4096 bytes
[MESSAGE] From peer 2: 1024 bytes
[LOG] Detected log stream marker from peer 2 (IP 0x0ABC0137)
[LOG] Started receiving logs from MacThroughput (IP 0x0ABC0137, 4252 bytes expected)
[MESSAGE] From peer 2: 1024 bytes
[LOG] Received 2048/4252 bytes
[MESSAGE] From peer 2: 1024 bytes
[LOG] Received 3072/4252 bytes
[MESSAGE] From peer 2: 1024 bytes
[LOG] Received 4096/4252 bytes
[MESSAGE] From peer 2: 156 bytes
[LOG] Received 4252/4252 bytes
[LOG] Saved 4244 bytes to plan/performance/mactcp/macse/throughput_20260221_180753.log

========== throughput METRICS ==========
=====================================

[STATUS] 1150 sec: peers=4, msgs=9597, connected=yes
[DISCONNECTED] Peer 2 (reason=0)
[STATUS] 1160 sec: peers=4, msgs=9597, connected=no
