========================================
PeerTalk Performance Test Partner
Version: 1.0.0
Mode: echo
========================================

Initializing PeerTalk...
Starting discovery on port 7353...
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 256 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9400 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9500 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9600 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9700 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9800 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[STATUS] 3140 sec: peers=12, msgs=9862, connected=yes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 9900 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[ECHO] 10000 messages echoed
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
[MESSAGE] From peer 1: 512 bytes
